borough,cuisine,name,rating,reduced_cuisine
Queens,Breakfast & Brunch,CJ's Cafe,4.3,American
Queens,Juice Bars & Smoothies,CJ's Cafe,4.3,Cafe & Drinks
Queens,Coffee & Tea,Cafe 1 Of A Kind,4.2,Cafe & Drinks
Queens,Breakfast & Brunch,Cafe 1 Of A Kind,4.2,American
Queens,Beer Bar,Cafe 1 Of A Kind,4.2,Bars & Nightlife
Queens,Pancakes,Belly Cake,4.1,Other
Queens,Juice Bars & Smoothies,Belly Cake,4.1,Cafe & Drinks
Queens,Salad,Belly Cake,4.1,Healthy
Queens,Cocktail Bars,The Bonnie,4.1,Bars & Nightlife
Queens,New American,The Bonnie,4.1,American
Queens,Breakfast & Brunch,The Bonnie,4.1,American
Queens,Music Venues,Swing the Teapot,4.1,Other
Queens,New American,Swing the Teapot,4.1,American
Queens,Cocktail Bars,Mama Rosa,5.0,Bars & Nightlife
Queens,Mexican,Mama Rosa,5.0,Latin American
Queens,Kosher,Mama Rosa,5.0,Other
Queens,Cafes,Deja Brew,4.7,Cafe & Drinks
Queens,Breakfast & Brunch,Deja Brew,4.7,American
Queens,Coffee & Tea,Deja Brew,4.7,Cafe & Drinks
Queens,Coffee & Tea,Compass Cafe ,4.7,Cafe & Drinks
Queens,Breakfast & Brunch,Compass Cafe ,4.7,American
Queens,Desserts,Compass Cafe ,4.7,Desserts & Sweets
Queens,Irish Pub,Cousin Larry's,4.6,European
Queens,Breakfast & Brunch,Cousin Larry's,4.6,American
Queens,Cocktail Bars,Cousin Larry's,4.6,Bars & Nightlife
Queens,Greek,Herb&Olive,4.5,European
Queens,Specialty Food,Herb&Olive,4.5,Other
Queens,Mediterranean,Herb&Olive,4.5,Middle Eastern & Mediterranean
Queens,Mediterranean,Crabtree's Restaurant,4.5,Middle Eastern & Mediterranean
Queens,Seafood,Crabtree's Restaurant,4.5,Seafood
Queens,American,Crabtree's Restaurant,4.5,American
Queens,New American,Laly's Restaurant,4.4,American
Queens,Mexican,Laly's Restaurant,4.4,Latin American
Queens,Breakfast & Brunch,Laly's Restaurant,4.4,American
Queens,Caribbean,Guggin Cafe & Grill,4.4,Other
Queens,Seafood,Guggin Cafe & Grill,4.4,Seafood
Queens,New American,The Pomeroy,4.3,American
Queens,Bars,The Pomeroy,4.3,Bars & Nightlife
Queens,Pubs,Fillmore's Tavern,4.2,Bars & Nightlife
Queens,Burgers,Fillmore's Tavern,4.2,American
Queens,Desserts,Fillmore's Tavern,4.2,Desserts & Sweets
Queens,Coffee & Tea,Ateaz,4.1,Cafe & Drinks
Queens,Organic Stores,Ateaz,4.1,Other
Queens,Cafes,Ateaz,4.1,Cafe & Drinks
Queens,German,Jagerhaus German Restaurant & Biergarten,4.1,European
Queens,Beer Bar,Jagerhaus German Restaurant & Biergarten,4.1,Bars & Nightlife
Queens,American,Jagerhaus German Restaurant & Biergarten,4.1,American
Queens,New American,Oliver's Astoria,4.1,American
Queens,Breakfast & Brunch,Oliver's Astoria,4.1,American
Queens,Cocktail Bars,Oliver's Astoria,4.1,Bars & Nightlife
Queens,Spanish,Sangarita's,4.1,European
Queens,Tapas Bars,Sangarita's,4.1,European
Queens,Mediterranean,Sangarita's,4.1,Middle Eastern & Mediterranean
Queens,American,Sanfords Astoria,3.9,American
Queens,New American,Sanfords Astoria,3.9,American
Queens,Whiskey Bars,Sanfords Astoria,3.9,Bars & Nightlife
Queens,New American,My Kitchen,3.9,American
Queens,Venues & Event Spaces,My Kitchen,3.9,Other
Queens,Tacos,Taco Tumba,3.9,Latin American
Queens,Cocktail Bars,Taco Tumba,3.9,Bars & Nightlife
Queens,Bakeries,La Boulangerie,3.9,Other
Queens,Creperies,La Boulangerie,3.9,Desserts & Sweets
Queens,Sandwiches,La Boulangerie,3.9,Sandwiches
Queens,Mexican,Spanglish NYC,3.9,Latin American
Queens,Beer,Spanglish NYC,3.9,Other
Queens,Wine & Spirits,Spanglish NYC,3.9,Other
Queens,Cocktail Bars,Spanglish NYC,3.9,Bars & Nightlife
Queens,Tapas Bars,Sangria Tapas Bar & Restaurant,3.9,European
Queens,Spanish,Sangria Tapas Bar & Restaurant,3.9,European
Queens,Portuguese,Sangria Tapas Bar & Restaurant,3.9,European
Queens,Mexican,Citrico Cafe,3.9,Latin American
Queens,Cafes,Citrico Cafe,3.9,Cafe & Drinks
Queens,Cocktail Bars,Citrico Cafe,3.9,Bars & Nightlife
Queens,Mediterranean,Veranda Restaurant & Cafe,3.9,Middle Eastern & Mediterranean
Queens,American,Veranda Restaurant & Cafe,3.9,American
Queens,Greek,Veranda Restaurant & Cafe,3.9,European
Queens,Tacos,AVO TACO,3.8,Latin American
Queens,Cocktail Bars,AVO TACO,3.8,Bars & Nightlife
Queens,Bakeries,High Tide,3.8,Other
Queens,Cafes,High Tide,3.8,Cafe & Drinks
Queens,Coffee & Tea,High Tide,3.8,Cafe & Drinks
Queens,New American,White Radish,3.8,American
Queens,Diners,White Radish,3.8,American
Queens,Breakfast & Brunch,White Radish,3.8,American
Queens,Diners,The Classic Diner,3.8,American
Queens,Coffee & Tea,Coffee Story,4.6,Cafe & Drinks
Queens,Bubble Tea,Coffee Story,4.6,Cafe & Drinks
Queens,Sandwiches,Coffee Story,4.6,Sandwiches
Queens,Breakfast & Brunch,Gunther’s,4.6,American
Queens,Soup,Gunther’s,4.6,Asian
Queens,Sandwiches,Gunther’s,4.6,Sandwiches
Queens,Bakeries,Croffle House,4.5,Other
Queens,Cafes,Croffle House,4.5,Cafe & Drinks
Queens,Donuts,Croffle House,4.5,Desserts & Sweets
Queens,Latin American,Rincón Melania,4.5,Latin American
Queens,Cafes,SoleLuna Restaurant,4.5,Cafe & Drinks
Queens,Italian,SoleLuna Restaurant,4.5,European
Queens,Breakfast & Brunch,SoleLuna Restaurant,4.5,American
Queens,Pizza,Sotto Le Stelle,4.5,European
Queens,Cocktail Bars,Arcadia Bar & Kitchen,4.4,Bars & Nightlife
Queens,New American,Arcadia Bar & Kitchen,4.4,American
Queens,Tacos,Arcadia Bar & Kitchen,4.4,Latin American
Queens,New American,Ltauha Restaurant,4.4,American
Queens,Tapas Bars,Ltauha Restaurant,4.4,European
Queens,Diners,Ltauha Restaurant,4.4,American
Queens,Irish Pub,Jack Jones Bar,4.4,European
Queens,Burgers,Jack Jones Bar,4.4,American
Queens,Sandwiches,Jack Jones Bar,4.4,Sandwiches
Queens,Bars,BC Bistro,4.4,Bars & Nightlife
Queens,American,BC Bistro,4.4,American
Queens,Colombian,La Mezcla Food & Coffee,4.4,Latin American
Queens,Mexican,La Mezcla Food & Coffee,4.4,Latin American
Queens,New American,The Lowery Bar & Kitchen,4.3,American
Queens,Cocktail Bars,The Lowery Bar & Kitchen,4.3,Bars & Nightlife
Queens,Sports Bars,The Lowery Bar & Kitchen,4.3,Other
Queens,Italian,Vetro Restaurant & Lounge,4.3,European
Queens,Lounges,Vetro Restaurant & Lounge,4.3,Bars & Nightlife
Queens,Venues & Event Spaces,Vetro Restaurant & Lounge,4.3,Other
Queens,Himalayan/Nepalese,Dawa's,4.3,Asian
Queens,New American,Dawa's,4.3,American
Queens,Bars,Neir's Tavern,4.3,Bars & Nightlife
Queens,American,Neir's Tavern,4.3,American
Queens,Thai,Kitchen 79,4.3,Asian
Queens,Breakfast & Brunch,Lee & Bai Buns and Noodle,4.3,American
Queens,Noodles,Lee & Bai Buns and Noodle,4.3,Asian
Queens,Chinese,Lee & Bai Buns and Noodle,4.3,Asian
Queens,Vietnamese,Chef Papa Vietnamese Kitchen,4.3,Asian
Queens,Sandwiches,Chef Papa Vietnamese Kitchen,4.3,Sandwiches
Queens,Soup,Chef Papa Vietnamese Kitchen,4.3,Asian
Queens,Seafood,The Chickin Box,5.0,Seafood
Queens,Chicken Wings,The Chickin Box,5.0,Fast Food
Queens,American,The Chickin Box,5.0,American
Queens,Latin American,Bocaito Cafe & Wine Bar,4.2,Latin American
Queens,Cocktail Bars,Bocaito Cafe & Wine Bar,4.2,Bars & Nightlife
Queens,Breakfast & Brunch,Bocaito Cafe & Wine Bar,4.2,American
Queens,Italian,Luigi's Restaurant & Bar,4.2,European
Queens,Pizza,Luigi's Restaurant & Bar,4.2,European
Queens,Wine Bars,Luigi's Restaurant & Bar,4.2,Bars & Nightlife
Queens,New American,The Waterfront New York City,4.2,American
Queens,Seafood,The Waterfront New York City,4.2,Seafood
Queens,Breakfast & Brunch,The Waterfront New York City,4.2,American
Queens,Breakfast & Brunch,The Ditty,4.2,American
Queens,Cocktail Bars,The Ditty,4.2,Bars & Nightlife
Queens,Wine Bars,Tootles & French,4.1,Bars & Nightlife
Queens,Tapas/Small Plates,Tootles & French,4.1,European
Queens,Cocktail Bars,Tootles & French,4.1,Bars & Nightlife
Queens,Puerto Rican,Barrio BX,4.1,Latin American
Queens,Cocktail Bars,Barrio BX,4.1,Bars & Nightlife
Queens,Cafes,Cafe Novel,4.1,Cafe & Drinks
Queens,Sandwiches,Cafe Novel,4.1,Sandwiches
Queens,Breakfast & Brunch,Cute Cat Cafe,4.1,American
Queens,Coffee & Tea,Cute Cat Cafe,4.1,Cafe & Drinks
Queens,Juice Bars & Smoothies,Cute Cat Cafe,4.1,Cafe & Drinks
Queens,Barbeque,Butcher Bar,4.0,Barbeque
Queens,Burgers,Butcher Bar,4.0,American
Queens,Bars,Sweet Afton,4.0,Bars & Nightlife
Queens,Gastropubs,Sweet Afton,4.0,Other
Queens,Breakfast & Brunch,Sweet Afton,4.0,American
Queens,French,La P'tite Framboise,4.0,European
Queens,Seafood,La P'tite Framboise,4.0,Seafood
Queens,Sandwiches,La P'tite Framboise,4.0,Sandwiches
Queens,Juice Bars & Smoothies,Roast & Co,4.0,Cafe & Drinks
Queens,Sandwiches,Roast & Co,4.0,Sandwiches
Queens,Breakfast & Brunch,Roast & Co,4.0,American
Queens,Pizza,Dee's Wood Fired Pizza & Kitchen,3.8,European
Queens,Italian,Dee's Wood Fired Pizza & Kitchen,3.8,European
Queens,American,Dee's Wood Fired Pizza & Kitchen,3.8,American
Queens,Latin American,Mojo Restaurant,3.8,Latin American
Queens,American,Maggie Mays,3.8,American
Queens,Seafood,Maggie Mays,3.8,Seafood
Queens,Burgers,Bareburger - Forest Hills,3.8,American
Queens,Salad,Bareburger - Forest Hills,3.8,Healthy
Queens,New American,Bareburger - Forest Hills,3.8,American
Queens,Asian Fusion,Lighthouse Rooftop,3.8,Asian
Queens,Latin American,Lighthouse Rooftop,3.8,Latin American
Queens,Event Planning & Services,Lighthouse Rooftop,3.8,Other
Queens,Italian,Tuscan Hills,3.8,European
Queens,Pizza,Tuscan Hills,3.8,European
Queens,Wine Bars,Tuscan Hills,3.8,Bars & Nightlife
Queens,Colombian,Inca Paisa,3.8,Latin American
Queens,Peruvian,Inca Paisa,3.8,Latin American
Queens,Cocktail Bars,Inca Paisa,3.8,Bars & Nightlife
Queens,Coffee & Tea,Capri,4.5,Cafe & Drinks
Queens,Breakfast & Brunch,Capri,4.5,American
Queens,Steakhouses,Galo Tavern 18,3.7,American
Queens,Portuguese,Galo Tavern 18,3.7,European
Queens,American,Galo Tavern 18,3.7,American
Queens,Breakfast & Brunch,Let's Do Brunch,3.7,American
Queens,Salad,Let's Do Brunch,3.7,Healthy
Queens,Sandwiches,Let's Do Brunch,3.7,Sandwiches
Queens,Breakfast & Brunch,Cafe Xochimilco,4.7,American
Queens,Cafes,Cafe Xochimilco,4.7,Cafe & Drinks
Queens,Mexican,Cafe Xochimilco,4.7,Latin American
Queens,Coffee & Tea,Little Flower,4.6,Cafe & Drinks
Queens,Sandwiches,Little Flower,4.6,Sandwiches
Queens,Cafes,Little Flower,4.6,Cafe & Drinks
Queens,Bakeries,Tagpuan,5.0,Other
Queens,American,Tagpuan,5.0,American
Queens,Filipino,Tagpuan,5.0,Asian
Queens,Mexican,Ayy Chihuahua,4.5,Latin American
Queens,Cocktail Bars,Ayy Chihuahua,4.5,Bars & Nightlife
Queens,Chicken Wings,Marathon Cafe,4.5,Fast Food
Queens,Hong Kong Style Cafe,Marathon Cafe,4.5,Other
Queens,Chinese,Marathon Cafe,4.5,Asian
Queens,Mediterranean,Anassa Taverna Astoria,4.5,Middle Eastern & Mediterranean
Queens,Greek,Anassa Taverna Astoria,4.5,European
Queens,Breakfast & Brunch,Anassa Taverna Astoria,4.5,American
Queens,French,MAiSONETTA,4.5,European
Queens,Mexican,MAiSONETTA,4.5,Latin American
Queens,Seafood,Dakota’s On The Cove,4.5,Seafood
Queens,Cocktail Bars,Dakota’s On The Cove,4.5,Bars & Nightlife
Queens,New American,Dakota’s On The Cove,4.5,American
Queens,French,La Baraka,4.4,European
Queens,African,La Baraka,4.4,African
Queens,Italian,Il Bambino,4.4,European
Queens,Sandwiches,Il Bambino,4.4,Sandwiches
Queens,Tapas Bars,Il Bambino,4.4,European
Queens,Italian,The Chef's Table - Lynbrook,4.4,European
Queens,French,Cafe Triskell,4.4,European
Queens,Creperies,Cafe Triskell,4.4,Desserts & Sweets
Queens,Mexican,Mayahuel,4.3,Latin American
Queens,Italian,Vesta,4.3,European
Queens,Wine Bars,Vesta,4.3,Bars & Nightlife
Queens,New American,Nancy's Restaurant,4.3,American
Queens,Asian Fusion,Truth Restaurant Astoria,4.3,Asian
Queens,Pizza,Milkflower,4.2,European
Queens,Dominican,Buen Sabor Latino,4.2,Latin American
Queens,Diners,Buen Sabor Latino,4.2,American
Queens,Breakfast & Brunch,Buen Sabor Latino,4.2,American
Queens,Seafood,Fabrika,4.1,Seafood
Queens,Cocktail Bars,Fabrika,4.1,Bars & Nightlife
Queens,Lounges,Chew The Fat,4.1,Bars & Nightlife
Queens,American,Chew The Fat,4.1,American
Queens,Desserts,Eggcellent Souffle Pancake,4.1,Desserts & Sweets
Queens,Pancakes,Eggcellent Souffle Pancake,4.1,Other
Queens,Mediterranean,Lola,4.1,Middle Eastern & Mediterranean
Queens,Latin American,Travesias,4.0,Latin American
Queens,Cocktail Bars,Salvaje Social Club,4.0,Bars & Nightlife
Queens,Tapas Bars,Salvaje Social Club,4.0,European
Queens,Waffles,ININE Bistro,4.0,Desserts & Sweets
Queens,Wine Bars,ININE Bistro,4.0,Bars & Nightlife
Queens,New American,ININE Bistro,4.0,American
Queens,Breakfast & Brunch,Brunch At Zion's,5.0,American
Queens,Themed Cafes,Brunch At Zion's,5.0,Other
Queens,Coffee & Tea,Brunch At Zion's,5.0,Cafe & Drinks
Queens,Bars,Mr. Dre Kitchen Bar,4.0,Bars & Nightlife
Queens,Latin American,Mr. Dre Kitchen Bar,4.0,Latin American
Queens,Tacos,Dirty Taco And Tequila - Port Washington,4.0,Latin American
Queens,Asian Fusion,Dirty Taco And Tequila - Port Washington,4.0,Asian
Queens,Mediterranean,Tru Astoria,3.9,Middle Eastern & Mediterranean
Queens,Cafes,Tru Astoria,3.9,Cafe & Drinks
Queens,Lounges,Tru Astoria,3.9,Bars & Nightlife
Queens,Latin American,Pop's Cocina & Bar,3.8,Latin American
Queens,Breakfast & Brunch,Pop's Cocina & Bar,3.8,American
Queens,Seafood,Pop's Cocina & Bar,3.8,Seafood
Queens,Seafood,Reef Restaurant & Bar,3.7,Seafood
Queens,Mediterranean,Reef Restaurant & Bar,3.7,Middle Eastern & Mediterranean
Queens,Steakhouses,Reef Restaurant & Bar,3.7,American
Queens,Mexican,Don Tequila Urban Cantina,3.7,Latin American
Queens,Cocktail Bars,Don Tequila Urban Cantina,3.7,Bars & Nightlife
Queens,Southern,Peaches,3.7,American
Queens,Seafood,Peaches,3.7,Seafood
Queens,Breakfast & Brunch,Peaches,3.7,American
Queens,Greek,Limani,3.7,European
Queens,Mediterranean,Limani,3.7,Middle Eastern & Mediterranean
Queens,Seafood,Limani,3.7,Seafood
Queens,Cajun/Creole,Bourbon Street,3.7,Other
Queens,Beer,Bourbon Street,3.7,Other
Queens,Wine & Spirits,Bourbon Street,3.7,Other
Queens,New American,Bourbon Street,3.7,American
Queens,Beer Gardens,One Station Plaza Beer Garden & Eatery,3.7,Bars & Nightlife
Queens,Breakfast & Brunch,One Station Plaza Beer Garden & Eatery,3.7,American
Queens,American,One Station Plaza Beer Garden & Eatery,3.7,American
Queens,Italian,ITA Kitchen - Garden City,3.7,European
Queens,New American,ITA Kitchen - Garden City,3.7,American
Queens,Cocktail Bars,ITA Kitchen - Garden City,3.7,Bars & Nightlife
Queens,Korean,Daori BBQ,4.7,Asian
Queens,Mexican,Girasoles Mexican Cuisine,4.6,Latin American
Queens,Chinese,Rahongbu Malatang,4.5,Asian
Queens,Caribbean,RyRy’s Kitchen,4.3,Other
Queens,Breakfast & Brunch,RyRy’s Kitchen,4.3,American
Queens,Taiwanese,Ok Canaan Taiwanese Gourmet 台灣好滋味,4.3,Asian
Queens,Caribbean,Dutch Pot Caribbean Grill,5.0,Other
Queens,Soup,Dutch Pot Caribbean Grill,5.0,Asian
Queens,Sandwiches,Dutch Pot Caribbean Grill,5.0,Sandwiches
Queens,Mediterranean,taim mediterranean kitchen - Fresh Meadows,4.2,Middle Eastern & Mediterranean
Queens,Wraps,taim mediterranean kitchen - Fresh Meadows,4.2,Sandwiches
Queens,Kebab,taim mediterranean kitchen - Fresh Meadows,4.2,Other
Queens,Seafood,Caribbean Taste Budz,4.1,Seafood
Queens,Breakfast & Brunch,Caribbean Taste Budz,4.1,American
Queens,Caribbean,Caribbean Taste Budz,4.1,Other
Queens,Bangladeshi,Chaat Wala,4.6,Asian
Queens,Indian,Chaat Wala,4.6,Asian
Queens,Pakistani,Chaat Wala,4.6,Asian
Queens,Chinese,Yin Qi Qi Rice Noodle,4.5,Asian
Queens,Dim Sum,Song's Dumplings Cafe,4.4,Asian
Queens,Noodles,Song's Dumplings Cafe,4.4,Asian
Queens,Chinese,ShiMiaoDao Yunnan Rice Noodle,4.4,Asian
Queens,Noodles,ShiMiaoDao Yunnan Rice Noodle,4.4,Asian
Queens,Salvadoran,Vina Del Mar,4.4,Latin American
Queens,Chinese,New York Ban Jum,4.4,Asian
Queens,Korean,New York Ban Jum,4.4,Asian
Queens,Taiwanese,Master Huang,4.4,Asian
Queens,Halal,Sheikhs N Burgers,4.3,Middle Eastern & Mediterranean
Queens,Burgers,Sheikhs N Burgers,4.3,American
Queens,Chicken Wings,Sheikhs N Burgers,4.3,Fast Food
Queens,Hot Dogs,Oh K-Dog Forest Hills,4.3,American
Queens,Mexican,Bella's Place Restaurant,4.1,Latin American
Queens,Peruvian,El Chalaco,4.1,Latin American
Queens,Fish & Chips,Jamaica Avenue Fish Market,4.0,Other
Queens,Seafood,Jamaica Avenue Fish Market,4.0,Seafood
Queens,Desserts,Yuan Yang 鸳鸯糖水铺,4.0,Desserts & Sweets
Queens,Chinese,Yuan Yang 鸳鸯糖水铺,4.0,Asian
Queens,Specialty Food,Yuan Yang 鸳鸯糖水铺,4.0,Other
Queens,Chinese,Beijing Dumpling,4.0,Asian
Queens,Japanese,Sarku Japan,4.0,Asian
Queens,Breakfast & Brunch,Nutripan 2,3.9,American
Queens,Colombian,Nutripan 2,3.9,Latin American
Queens,Korean,Haneul Babsang,4.7,Asian
Queens,Chinese,Ooodles Noodle House,4.6,Asian
Queens,Taiwanese,Ooodles Noodle House,4.6,Asian
Queens,Noodles,Ooodles Noodle House,4.6,Asian
Queens,International Grocery,Tony's Jamaica Market,4.6,Other
Queens,Delis,Tony's Jamaica Market,4.6,Sandwiches
Queens,Meat Shops,Tony's Jamaica Market,4.6,Other
Queens,Mexican,Tony's Tacos - Floral Park,4.4,Latin American
Queens,Chinese,Hainan,4.2,Asian
Queens,Korean,Hainan,4.2,Asian
Queens,Noodles,Hainan,4.2,Asian
Queens,Ramen,Ramen Jin,4.1,Asian
Queens,Chicken Wings,Buffalo Wild Wings,5.0,Fast Food
Queens,Burgers,Buffalo Wild Wings,5.0,American
Queens,Desserts,Buffalo Wild Wings,5.0,Desserts & Sweets
Queens,Korean,Kimganae,4.0,Asian
Queens,Breakfast & Brunch,Kimganae,4.0,American
Queens,Coffee & Tea,Kimganae,4.0,Cafe & Drinks
Queens,Pizza,Domenick’s Pizza,3.9,European
Queens,Italian,Domenick’s Pizza,3.9,European
Queens,Salad,Domenick’s Pizza,3.9,Healthy
Queens,Tacos,Homemade Taqueria Jamaica,3.9,Latin American
Queens,New Mexican Cuisine,Homemade Taqueria Jamaica,3.9,Other
Queens,Ramen,Hashi Ramen and Izakaya,3.8,Asian
Queens,Sushi Bars,Hashi Ramen and Izakaya,3.8,Asian
Queens,Indian,Nanking,3.8,Asian
Queens,Thai,Nanking,3.8,Asian
Queens,Chinese,Nanking,3.8,Asian
Queens,Chicken Wings,Mr Dak,4.7,Fast Food
Queens,Korean,Mr Dak,4.7,Asian
Queens,Bubble Tea,Nom Tea,4.5,Cafe & Drinks
Queens,Burgers,Nom Tea,4.5,American
Queens,Chicken Wings,Nom Tea,4.5,Fast Food
Queens,Noodles,Ji Bei Chuan Noodles - Queens,4.4,Asian
Queens,Chinese,Ji Bei Chuan Noodles - Queens,4.4,Asian
Queens,Juice Bars & Smoothies,Veggie Castle II,4.4,Cafe & Drinks
Queens,Caribbean,Veggie Castle II,4.4,Other
Queens,Vegan,Veggie Castle II,4.4,Healthy
Queens,Chinese,Dunhuang Lanzhou Beef Noodle,4.4,Asian
Queens,Coffee & Tea,JoJu,4.4,Cafe & Drinks
Queens,Vietnamese,JoJu,4.4,Asian
Queens,Sandwiches,JoJu,4.4,Sandwiches
Queens,Chinese,Zhengzhou  Noodles,4.4,Asian
Queens,Noodles,Zhengzhou  Noodles,4.4,Asian
Queens,Soup,Zhengzhou  Noodles,4.4,Asian
Queens,Poke,Pokeplus,4.4,Asian
Queens,Bubble Tea,Pokeplus,4.4,Cafe & Drinks
Queens,Salad,Pokeplus,4.4,Healthy
Queens,Sandwiches,Roast & Co Cafe,4.4,Sandwiches
Queens,Juice Bars & Smoothies,Roast & Co Cafe,4.4,Cafe & Drinks
Queens,Wraps,Roast & Co Cafe,4.4,Sandwiches
Queens,Pizza,Margherita Pizza,4.4,European
Queens,Acai Bowls,Crispy Cloud,4.3,Desserts & Sweets
Queens,Korean,Crispy Cloud,4.3,Asian
Queens,Sandwiches,Crispy Cloud,4.3,Sandwiches
Queens,Noodles,Maxi’s Noodle 2,4.3,Asian
Queens,Cantonese,Maxi’s Noodle 2,4.3,Asian
Queens,Soup,Maxi’s Noodle 2,4.3,Asian
Queens,Mexican,El Rinconcito de Los Sabores Restaurant & Deli,4.3,Latin American
Queens,Greek,Plateia GR,4.2,European
Queens,Mediterranean,Plateia GR,4.2,Middle Eastern & Mediterranean
Queens,Salad,Plateia GR,4.2,Healthy
Queens,Indian,NYC Tikka Masala,4.1,Asian
Queens,Latin American,Tienda Guatemalteca,4.1,Latin American
Queens,Bakeries,Jamaican Flavors,4.1,Other
Queens,Soul Food,Jamaican Flavors,4.1,American
Queens,Caribbean,Jamaican Flavors,4.1,Other
Queens,Filipino,Asian Food,4.1,Asian
Queens,International Grocery,Asian Food,4.1,Other
Queens,Mexican,Moho Mexican Grill,4.0,Latin American
Queens,Halal,Moho Mexican Grill,4.0,Middle Eastern & Mediterranean
Queens,Puerto Rican,The Freakin Rican,4.0,Latin American
Queens,Latin American,The Freakin Rican,4.0,Latin American
Queens,Sandwiches,The Freakin Rican,4.0,Sandwiches
Queens,Caribbean,Good Hope Restaurant,4.0,Other
Queens,Vietnamese,Pho Che,4.0,Asian
Queens,Korean,Pho Che,4.0,Asian
Queens,Mexican,Taco Azul,4.0,Latin American
Queens,Italian,Mr Vino's Cucina,4.0,European
Queens,Specialty Food,Mr Vino's Cucina,4.0,Other
Queens,Latin American,Corazon Latino,3.9,Latin American
Queens,Thai,UThai,3.8,Asian
Queens,Vegan,UThai,3.8,Healthy
Queens,Vegetarian,UThai,3.8,Healthy
Queens,Korean,MD Noodle House,3.8,Asian
Queens,Noodles,MD Noodle House,3.8,Asian
Queens,Seafood,MD Noodle House,3.8,Seafood
Queens,Empanadas,El Palacio De Las Empanadas,3.8,Latin American
Queens,Colombian,El Palacio De Las Empanadas,3.8,Latin American
Queens,Sandwiches,Nhà Mình,3.8,Sandwiches
Queens,Vietnamese,Nhà Mình,3.8,Asian
Queens,Noodles,Nhà Mình,3.8,Asian
Queens,Japanese,PP Boy Japan Teriyaki & Sushi,3.8,Asian
Queens,Sushi Bars,PP Boy Japan Teriyaki & Sushi,3.8,Asian
Queens,Delis,Court House Gourmet Deli,3.8,Sandwiches
Queens,Kebab,Shashlichnaya,3.8,Other
Queens,Middle Eastern,Shashlichnaya,3.8,Other
Queens,Uzbek,Shashlichnaya,3.8,Other
Queens,Taiwanese,Main Street Imperial Taiwanese,3.8,Asian
Queens,Dominican,Jennifer's Restaurant,3.7,Latin American
Queens,Mexican,Homemade Taqueria Kew Gardens,3.7,Latin American
Queens,Chinese,Spy C Cuisine,3.8,Asian
Queens,Soul Food,Island Cuisine,3.5,American
Queens,Caribbean,Island Cuisine,3.5,Other
Queens,Chicken Wings,Island Cuisine,3.5,Fast Food
Queens,Thai,Zen Fusion Cuisine,3.4,Asian
Queens,Japanese,Zen Fusion Cuisine,3.4,Asian
Queens,Buffets,Zen Fusion Cuisine,3.4,Other
Queens,Caribbean,Alexis Caribbean Cuisine,4.1,Other
Queens,Sushi Bars,Tara Japanese Cuisine,4.1,Asian
Queens,Japanese,Tara Japanese Cuisine,4.1,Asian
Queens,Seafood,Tara Japanese Cuisine,4.1,Seafood
Queens,Szechuan,TAI ER Sichuan Cuisine,3.9,Asian
Queens,Seafood,TAI ER Sichuan Cuisine,3.9,Seafood
Queens,Thai,Erawan Thai Cuisine,3.7,Asian
Queens,Persian/Iranian,Patoug Persian Cuisine,3.3,Middle Eastern & Mediterranean
Queens,Peruvian,Riko Peruvian Cuisine,3.1,Latin American
Queens,Chicken Shop,Riko Peruvian Cuisine,3.1,Fast Food
Queens,Greek,Mythos Authentic Greek Cuisine,3.5,European
Queens,Mediterranean,Mythos Authentic Greek Cuisine,3.5,Middle Eastern & Mediterranean
Queens,Desserts,Mythos Authentic Greek Cuisine,3.5,Desserts & Sweets
Queens,Caribbean,Mento Caribbean Cuisine,3.7,Other
Queens,Japanese,Saka Sushi & Asian Cuisine,3.6,Asian
Queens,Sushi Bars,Saka Sushi & Asian Cuisine,3.6,Asian
Queens,Asian Fusion,Saka Sushi & Asian Cuisine,3.6,Asian
Queens,Japanese,Fuji Japanese Cuisine,3.1,Asian
Queens,Sushi Bars,Fuji Japanese Cuisine,3.1,Asian
